appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
3860316_345105,3860316,345105,589,589,2023-01-03,Gökdeniz Bayrakdar,TR1,1,0,0,0,23
3860316_351738,3860316,351738,36,36,2023-01-03,Lincoln,TR1,0,0,0,0,45
3860316_358948,3860316,358948,36,36,2023-01-03,Bright Osayi-Samuel,TR1,0,0,0,0,90
3860316_369316,3860316,369316,36,36,2023-01-03,Ferdi Kadioglu,TR1,0,0,0,0,90
3860316_43512,3860316,43512,589,589,2023-01-03,Ömer Toprak,TR1,0,0,0,0,85
3860316_44996,3860316,44996,36,36,2023-01-03,Serdar Aziz,TR1,1,0,0,0,90
3860316_48974,3860316,48974,589,589,2023-01-03,Luiz Adriano,TR1,0,0,0,0,67
3860316_498529,3860316,498529,36,36,2023-01-03,Miguel Crespo,TR1,0,0,0,0,67
3860316_52281,3860316,52281,589,589,2023-01-03,Güray Vural,TR1,1,0,0,1,90
3860316_573981,3860316,573981,589,589,2023-01-03,Cemali Sertel,TR1,0,0,0,0,90
3860316_620072,3860316,620072,589,589,2023-01-03,Bünyamin Balci,TR1,0,0,0,0,90
3860316_719857,3860316,719857,589,589,2023-01-03,Mustafa Erdilman,TR1,0,0,0,0,5
3860316_85291,3860316,85291,589,589,2023-01-03,Soner Aydogdu,TR1,0,0,0,0,12
3860316_87854,3860316,87854,589,589,2023-01-03,Fredy,TR1,1,0,0,0,67
3860316_88374,3860316,88374,589,589,2023-01-03,Veysel Sari,TR1,0,0,0,0,90
3860316_91059,3860316,91059,36,36,2023-01-03,Joshua King,TR1,0,0,0,0,90
3860317_110686,3860317,110686,7775,7775,2023-01-03,Kamil Ahmet Cörekci,TR1,0,0,0,0,90
3860317_123527,3860317,123527,7775,7775,2023-01-03,Kaan Kanak,TR1,0,0,0,0,90
3860317_133829,3860317,133829,24245,24245,2023-01-03,Tomislav Glumac,TR1,0,0,0,1,90
3860317_134602,3860317,134602,7775,7775,2023-01-03,Zé Luís,TR1,0,0,0,0,13
3860317_16058,3860317,16058,24245,24245,2023-01-03,Serkan Kirintili,TR1,0,0,0,0,90
3860317_170650,3860317,170650,24245,24245,2023-01-03,Oguz Gürbulak,TR1,1,0,0,0,68
3860317_170927,3860317,170927,7775,7775,2023-01-03,Simon Falette,TR1,1,0,0,0,90
3860317_207855,3860317,207855,24245,24245,2023-01-03,Serkan Göksu,TR1,1,0,0,0,7
3860317_248271,3860317,248271,24245,24245,2023-01-03,Umut Nayir,TR1,0,0,1,0,90
3860317_251029,3860317,251029,7775,7775,2023-01-03,Saba Lobzhanidze,TR1,0,0,1,0,90
3860317_259943,3860317,259943,24245,24245,2023-01-03,Isaac Sackey,TR1,1,0,0,0,90
3860317_287925,3860317,287925,24245,24245,2023-01-03,Onur Atasayar,TR1,0,0,0,0,90
3860317_291548,3860317,291548,7775,7775,2023-01-03,Erce Kardesler,TR1,0,0,0,0,90
3860317_293998,3860317,293998,7775,924,2023-01-03,Onur Ergün,TR1,0,0,0,0,77
3860317_355370,3860317,355370,7775,7775,2023-01-03,Dylan Saint-Louis,TR1,0,0,0,0,1
3860317_390695,3860317,390695,24245,24245,2023-01-03,Allyson,TR1,0,1,0,0,78
3860317_416168,3860317,416168,24245,24245,2023-01-03,Durel Avounou,TR1,0,0,1,0,90
3860317_453810,3860317,453810,24245,24245,2023-01-03,Valentin Gheorghe,TR1,0,0,0,0,69
3860317_461951,3860317,461951,24245,24245,2023-01-03,Kartal Yilmaz,TR1,0,0,0,0,22
3860317_468244,3860317,468244,7775,7775,2023-01-03,Rayane Aabid,TR1,0,0,0,0,90
3860317_496357,3860317,496357,7775,7775,2023-01-03,Mehdi Boudjemaa,TR1,0,0,0,0,13
3860317_521127,3860317,521127,7775,7775,2023-01-03,Ayoub El Kaabi,TR1,0,0,1,1,90
3860317_52480,3860317,52480,7775,7775,2023-01-03,Rúben Ribeiro,TR1,0,0,0,0,90
3860317_59483,3860317,59483,24245,24245,2023-01-03,Antonio Mrsic,TR1,0,0,0,0,1
3860317_610484,3860317,610484,24245,24245,2023-01-03,Adel Bettaieb,TR1,0,0,0,0,21
3860317_672803,3860317,672803,7775,7775,2023-01-03,Bertug Yildirim,TR1,0,0,0,0,77
3860317_72643,3860317,72643,24245,24245,2023-01-03,Yonathan Del Valle,TR1,0,0,0,1,83
3860317_87299,3860317,87299,24245,24245,2023-01-03,Strahil Popov,TR1,0,0,0,0,90
3860317_94807,3860317,94807,7775,7775,2023-01-03,Ognjen Vranjes,TR1,1,0,0,0,90
3889093_157535,3889093,157535,683,2293,2023-01-03,Andreas Bouchalakis,GR1,0,0,0,0,6
3989533_221316,3989533,221316,418,418,2023-01-03,Lucas Vázquez,CDR,0,0,0,0,90
3989533_251896,3989533,251896,418,418,2023-01-03,Jesús Vallejo,CDR,0,0,0,0,39
3989533_280730,3989533,280730,418,418,2023-01-03,Álvaro Odriozola,CDR,0,0,0,0,51
3989533_296622,3989533,296622,418,418,2023-01-03,Marco Asensio,CDR,0,0,0,0,80
3989533_319745,3989533,319745,418,418,2023-01-03,Dani Ceballos,CDR,0,0,0,1,90
3989533_369081,3989533,369081,418,418,2023-01-03,Federico Valverde,CDR,0,0,0,0,45
3989533_401530,3989533,401530,418,418,2023-01-03,Éder Militão,CDR,0,0,0,0,45
3989533_404839,3989533,404839,418,418,2023-01-03,Andriy Lunin,CDR,0,0,0,0,90
3989533_412363,3989533,412363,418,418,2023-01-03,Rodrygo,CDR,0,0,1,0,90
3989533_413112,3989533,413112,418,418,2023-01-03,Aurélien Tchouaméni,CDR,1,0,0,0,45
3989533_50202,3989533,50202,418,418,2023-01-03,Eden Hazard,CDR,0,0,0,0,67
3989533_537762,3989533,537762,418,418,2023-01-03,Sergio Arribas,CDR,0,0,0,0,10
3989533_58884,3989533,58884,418,418,2023-01-03,Nacho Fernández,CDR,0,0,0,0,90
3989533_640428,3989533,640428,418,418,2023-01-03,Eduardo Camavinga,CDR,1,0,0,0,90
3989533_86202,3989533,86202,418,418,2023-01-03,Antonio Rüdiger,CDR,0,0,0,0,45
3989533_948275,3989533,948275,418,418,2023-01-03,Álvaro Rodríguez,CDR,0,0,0,0,23
3989535_149498,3989535,149498,1049,1049,2023-01-03,Gabriel Paulista,CDR,0,0,0,0,90
3989535_320271,3989535,320271,1049,1049,2023-01-03,Toni Lato,CDR,0,0,0,0,80
3989535_330659,3989535,330659,1049,1049,2023-01-03,Justin Kluivert,CDR,0,0,1,1,78
3989535_375382,3989535,375382,1049,1049,2023-01-03,André Almeida,CDR,0,0,0,0,20
3989535_481084,3989535,481084,1049,1049,2023-01-03,Marcos André,CDR,0,0,0,0,90
3989535_495629,3989535,495629,1049,1049,2023-01-03,Hugo Guillamón,CDR,0,0,0,0,70
3989535_502676,3989535,502676,1049,1049,2023-01-03,Giorgi Mamardashvili,CDR,0,0,0,0,78
3989535_503991,3989535,503991,1049,1049,2023-01-03,Yunus Musah,CDR,0,0,0,0,20
3989535_573775,3989535,573775,1049,1049,2023-01-03,Hugo Duro,CDR,0,0,1,0,90
3989535_615350,3989535,615350,1049,1049,2023-01-03,Cenk Özkacar,CDR,0,0,0,1,90
3989535_617074,3989535,617074,1049,1049,2023-01-03,Ilaix Moriba,CDR,0,0,1,0,70
3989535_622988,3989535,622988,1049,1049,2023-01-03,Fran Pérez,CDR,0,0,0,0,12
3989535_623024,3989535,623024,1049,1049,2023-01-03,Jesús Vázquez,CDR,0,0,0,1,90
3989535_646750,3989535,646750,1049,1049,2023-01-03,Cristhian Mosquera,CDR,0,0,0,0,90
3989535_668212,3989535,668212,1049,1049,2023-01-03,Rubén Iranzo,CDR,1,0,0,0,10
3989535_71570,3989535,71570,1049,1049,2023-01-03,Iago Herrerín,CDR,0,0,0,0,12
3989539_1004297,3989539,1004297,1531,1531,2023-01-03,Manu Cocca,CDR,0,0,0,0,69
3989539_102146,3989539,102146,1531,1531,2023-01-03,Édgar Badía,CDR,0,0,0,0,90
3989539_142031,3989539,142031,1531,1531,2023-01-03,Omar Mascarell,CDR,0,0,0,0,21
3989539_149231,3989539,149231,1531,1531,2023-01-03,Fidel,CDR,0,0,0,0,90
3989539_184779,3989539,184779,1531,1531,2023-01-03,Gonzalo Verdú,CDR,0,0,0,0,90
3989539_186862,3989539,186862,1531,1531,2023-01-03,Enzo Roco,CDR,1,0,0,0,90
3989539_193784,3989539,193784,1531,1531,2023-01-03,Carlos Clerc,CDR,0,0,0,0,16
3989539_212391,3989539,212391,1531,2687,2023-01-03,Roger Martí,CDR,0,0,0,0,13
3989539_225593,3989539,225593,1531,1531,2023-01-03,Pere Milla,CDR,0,0,0,0,21
3989539_268670,3989539,268670,1531,1531,2023-01-03,Gerard Gumbau,CDR,1,0,0,0,69
3989539_296783,3989539,296783,1531,1531,2023-01-03,Ezequiel Ponce,CDR,2,0,0,0,62
3989539_330352,3989539,330352,1531,1531,2023-01-03,Raúl Guti,CDR,0,0,0,0,77
3989539_334222,3989539,334222,1531,1531,2023-01-03,Lucas Boyé,CDR,0,0,0,0,21
3989539_339816,3989539,339816,1531,1531,2023-01-03,Tete Morente,CDR,1,0,0,0,90
3989539_391719,3989539,391719,1531,1531,2023-01-03,Domingos Quina,CDR,0,0,0,0,69
3989539_831161,3989539,831161,1531,1531,2023-01-03,Lautaro Blanco,CDR,1,0,0,0,74
3989543_221150,3989543,221150,3709,3709,2023-01-03,Djené,CDR,1,0,0,0,90
3989543_223725,3989543,223725,3709,3709,2023-01-03,Munir El Haddadi,CDR,0,0,2,0,73
3989543_251106,3989543,251106,3709,3709,2023-01-03,Enes Ünal,CDR,0,0,0,1,73
3989543_257376,3989543,257376,3709,3709,2023-01-03,Domingos Duarte,CDR,1,0,0,0,90
3989543_27486,3989543,27486,3709,3709,2023-01-03,Kiko Casilla,CDR,0,0,0,0,90
3989543_281989,3989543,281989,3709,3709,2023-01-03,Luis Milla,CDR,0,0,0,0,90
3989543_284854,3989543,284854,3709,3709,2023-01-03,Carles Aleñá,CDR,1,0,0,0,55
3989543_298976,3989543,298976,3709,3709,2023-01-03,Borja Mayoral,CDR,0,0,0,0,17
3989543_340867,3989543,340867,3709,3709,2023-01-03,Jaime Seoane,CDR,0,0,0,0,35
3989543_353032,3989543,353032,3709,3709,2023-01-03,Omar Alderete,CDR,1,0,0,0,10
3989543_390688,3989543,390688,3709,3709,2023-01-03,Juan Iglesias,CDR,0,0,0,1,90
3989543_577486,3989543,577486,3709,3709,2023-01-03,Gastón Álvarez,CDR,0,0,0,0,90
3989543_623521,3989543,623521,3709,3709,2023-01-03,Juanmi Latasa,CDR,1,0,0,0,17
3989543_638589,3989543,638589,3709,3709,2023-01-03,Ángel Algobia,CDR,1,0,0,0,90
3989543_99353,3989543,99353,3709,3709,2023-01-03,Portu,CDR,0,0,0,0,80
3989545_188854,3989545,188854,1050,1050,2023-01-03,Manu Trigueros,CDR,0,0,0,0,90
3989545_252677,3989545,252677,1050,1050,2023-01-03,José Luis Morales,CDR,0,0,1,0,90
3989545_262939,3989545,262939,1050,1531,2023-01-03,Johan Mojica,CDR,0,0,0,0,57
3989545_335225,3989545,335225,1050,237,2023-01-03,Manu Morlanes,CDR,0,0,0,0,68
3989545_355861,3989545,355861,1050,148,2023-01-03,Arnaut Danjuma,CDR,0,0,1,0,68
3989545_356197,3989545,356197,1050,1050,2023-01-03,Alfonso Pedraza,CDR,0,0,0,0,33
3989545_401922,3989545,401922,1050,1050,2023-01-03,Samuel Chukwueze,CDR,0,0,1,0,22
3989545_480763,3989545,480763,1050,1050,2023-01-03,Juan Foyth,CDR,0,0,0,0,33
3989545_494880,3989545,494880,1050,1050,2023-01-03,Jorge Cuenca,CDR,0,0,0,0,90
3989545_548111,3989545,548111,1050,1050,2023-01-03,Álex Baena,CDR,0,0,1,0,63
3989545_59561,3989545,59561,1050,1050,2023-01-03,Dani Parejo,CDR,0,0,0,0,22
3989545_63494,3989545,63494,1050,1050,2023-01-03,Étienne Capoue,CDR,0,0,1,0,27
3989545_76467,3989545,76467,1050,1050,2023-01-03,Kiko Femenía,CDR,1,0,0,0,57
3989545_776890,3989545,776890,1050,1050,2023-01-03,Nicolas Jackson,CDR,1,0,0,1,90
3989545_7825,3989545,7825,1050,1050,2023-01-03,Pepe Reina,CDR,0,0,0,0,90
3989545_80293,3989545,80293,1050,1050,2023-01-03,Aïssa Mandi,CDR,0,0,0,0,90
3989546_127108,3989546,127108,367,367,2023-01-03,Florian Lejeune,CDR,0,0,0,0,90
3989546_192009,3989546,192009,367,367,2023-01-03,Unai López,CDR,0,0,0,0,72
3989546_246204,3989546,246204,367,367,2023-01-03,Salvi Sánchez,CDR,0,0,0,0,61
3989546_257062,3989546,257062,367,367,2023-01-03,Álvaro García,CDR,0,0,0,0,90
3989546_30321,3989546,30321,367,367,2023-01-03,Óscar Trejo,CDR,0,0,0,0,18
3989546_341264,3989546,341264,367,367,2023-01-03,Fran García,CDR,0,0,0,0,29
3989546_34370,3989546,34370,367,367,2023-01-03,Diego López,CDR,0,0,0,0,90
3989546_362086,3989546,362086,367,367,2023-01-03,Isi Palazón,CDR,0,0,0,0,29
3989546_380598,3989546,380598,367,367,2023-01-03,Santi Comesaña,CDR,1,0,0,0,18
3989546_39152,3989546,39152,367,367,2023-01-03,Radamel Falcao,CDR,0,0,0,0,72
3989546_449796,3989546,449796,367,367,2023-01-03,Alejandro Catena,CDR,0,0,0,0,90
3989546_505674,3989546,505674,367,367,2023-01-03,Sergio Camello,CDR,1,0,0,0,29
3989546_517753,3989546,517753,367,367,2023-01-03,Óscar Valentín,CDR,0,0,0,0,90
3989546_557147,3989546,557147,2448,714,2023-01-03,José Gragera,CDR,0,0,0,0,78
3989546_560483,3989546,560483,367,367,2023-01-03,Randy Nteka,CDR,0,0,0,0,61
3989546_59349,3989546,59349,2448,3302,2023-01-03,Diego Mariño,CDR,0,0,0,0,90
3989546_596122,3989546,596122,367,367,2023-01-03,Pep Chavarría,CDR,0,0,0,0,61
3989546_608531,3989546,608531,367,367,2023-01-03,Mario Hernández,CDR,0,0,0,0,90
3989547_102423,3989547,102423,714,714,2023-01-03,Leandro Cabrera,CDR,1,0,0,0,120
3989547_119905,3989547,119905,940,940,2023-01-03,Hugo Mallo,CDR,0,0,0,0,61
3989547_142021,3989547,142021,714,714,2023-01-03,Sergi Darder,CDR,0,0,1,0,40
3989547_166677,3989547,166677,714,714,2023-01-03,Brian Oliván,CDR,0,0,0,0,120
3989547_181547,3989547,181547,940,940,2023-01-03,Gonçalo Paciência,CDR,0,0,1,0,59
3989547_221315,3989547,221315,940,940,2023-01-03,Kevin Vázquez,CDR,1,0,0,0,59
3989547_277137,3989547,277137,940,940,2023-01-03,Renato Tapia,CDR,1,0,0,0,46
3989547_282410,3989547,282410,714,714,2023-01-03,José Carlos Lazo,CDR,0,0,0,0,46
3989547_282810,3989547,282810,940,940,2023-01-03,Carles Pérez,CDR,0,0,0,0,120
3989547_284884,3989547,284884,940,940,2023-01-03,Óscar Rodríguez,CDR,1,0,0,1,120
3989547_315762,3989547,315762,940,940,2023-01-03,Luca de la Torre,CDR,0,0,0,0,91
3989547_338285,3989547,338285,940,940,2023-01-03,Unai Núñez,CDR,0,0,0,0,120
3989547_341110,3989547,341110,940,940,2023-01-03,Franco Cervi,CDR,0,0,0,0,91
3989547_357884,3989547,357884,714,714,2023-01-03,Fernando Calero,CDR,0,0,0,0,6
3989547_358250,3989547,358250,940,940,2023-01-03,Joseph Aidoo,CDR,1,0,0,0,120
3989547_387687,3989547,387687,714,714,2023-01-03,César Montes,CDR,0,0,0,0,120
3989547_408471,3989547,408471,714,714,2023-01-03,Javi Puado,CDR,0,0,1,0,79
3989547_423444,3989547,423444,940,940,2023-01-03,Fran Beltrán,CDR,1,0,0,0,74
3989547_429983,3989547,429983,940,940,2023-01-03,Jörgen Strand Larsen,CDR,1,0,0,0,61
3989547_448628,3989547,448628,940,940,2023-01-03,Javi Galán,CDR,0,0,0,0,29
3989547_506248,3989547,506248,714,714,2023-01-03,Edu Expósito,CDR,0,0,0,0,120
3989547_544106,3989547,544106,714,714,2023-01-03,Óscar Gil,CDR,0,0,0,0,74
3989547_54534,3989547,54534,940,940,2023-01-03,Agustín Marchesín,CDR,2,0,0,0,112
3989547_561613,3989547,561613,714,714,2023-01-03,Joan García,CDR,0,0,0,0,120
3989547_570421,3989547,570421,714,714,2023-01-03,Nico Melamed,CDR,1,0,1,1,74
3989547_646746,3989547,646746,714,714,2023-01-03,Roger Martínez,CDR,1,0,0,0,46
3989547_663581,3989547,663581,714,714,2023-01-03,Vini Souza,CDR,1,0,0,0,120
3989547_699704,3989547,699704,940,940,2023-01-03,Gabri Veiga,CDR,0,0,0,0,59
3989547_705813,3989547,705813,714,714,2023-01-03,Rubén Sánchez,CDR,0,0,0,0,46
3989547_72047,3989547,72047,940,940,2023-01-03,Iago Aspas,CDR,0,0,0,0,61
3989547_764859,3989547,764859,940,940,2023-01-03,Williot Swedberg,CDR,0,0,0,0,29
3989547_81999,3989547,81999,714,714,2023-01-03,Joselu,CDR,0,0,0,1,41
3989547_88490,3989547,88490,714,714,2023-01-03,Aleix Vidal,CDR,1,0,0,1,74
3989547_95732,3989547,95732,714,714,2023-01-03,Martin Braithwaite,CDR,0,0,0,0,74
3838273_111873,3838273,111873,405,405,2023-01-04,Emiliano Martínez,GB1,0,0,0,0,90
3838273_126664,3838273,126664,405,405,2023-01-04,Lucas Digne,GB1,0,0,0,0,67
3838273_134294,3838273,134294,405,379,2023-01-04,Danny Ings,GB1,0,0,1,0,24
3838273_14086,3838273,14086,405,405,2023-01-04,Ashley Young,GB1,0,0,0,0,45
3838273_168157,3838273,168157,405,405,2023-01-04,Leander Dendoncker,GB1,0,0,0,0,23
3838273_170646,3838273,170646,405,405,2023-01-04,Ludwig Augustinsson,GB1,0,0,0,0,23
3838273_204103,3838273,204103,543,543,2023-01-04,Adama Traoré,GB1,0,0,0,0,45
3838273_225161,3838273,225161,543,543,2023-01-04,Rúben Neves,GB1,0,0,0,0,90
3838273_231572,3838273,231572,543,543,2023-01-04,Nélson Semedo,GB1,0,0,0,0,90
3838273_249994,3838273,249994,543,543,2023-01-04,José Sá,GB1,0,0,0,0,90
3838273_253677,3838273,253677,405,405,2023-01-04,Tyrone Mings,GB1,0,0,0,1,90
3838273_256977,3838273,256977,543,543,2023-01-04,Daniel Podence,GB1,0,0,1,0,45
3838273_292246,3838273,292246,543,543,2023-01-04,Hee-chan Hwang,GB1,1,0,0,0,59
3838273_29364,3838273,29364,543,543,2023-01-04,João Moutinho,GB1,0,0,0,1,59
3838273_321247,3838273,321247,405,405,2023-01-04,Emiliano Buendía,GB1,0,0,0,0,90
3838273_324358,3838273,324358,405,405,2023-01-04,Ollie Watkins,GB1,0,0,0,0,66
3838273_387626,3838273,387626,405,405,2023-01-04,Leon Bailey,GB1,0,0,0,0,90
3838273_394327,3838273,394327,405,405,2023-01-04,Boubacar Kamara,GB1,0,0,0,0,90
3838273_413403,3838273,413403,405,405,2023-01-04,Ezri Konsa,GB1,0,0,0,0,90
3838273_425334,3838273,425334,405,405,2023-01-04,Matty Cash,GB1,0,0,0,0,90
3838273_447661,3838273,447661,405,405,2023-01-04,Douglas Luiz,GB1,0,0,0,0,67
3838273_44779,3838273,44779,543,543,2023-01-04,Diego Costa,GB1,1,0,0,0,66
3838273_469050,3838273,469050,543,543,2023-01-04,Nathan Collins,GB1,0,0,0,0,90
3838273_503975,3838273,503975,543,543,2023-01-04,Joe Hodge,GB1,0,0,0,0,31
3838273_517894,3838273,517894,543,543,2023-01-04,Matheus Cunha,GB1,0,0,0,0,24
3838273_525247,3838273,525247,543,543,2023-01-04,Max Kilman,GB1,1,0,0,0,90
3838273_578391,3838273,578391,543,543,2023-01-04,Rayan Aït-Nouri,GB1,0,0,0,0,31
3838273_606718,3838273,606718,543,543,2023-01-04,Toti,GB1,0,0,0,0,11
3838273_698678,3838273,698678,543,543,2023-01-04,Hugo Bueno,GB1,0,0,0,0,79
3838273_80444,3838273,80444,405,405,2023-01-04,Philippe Coutinho,GB1,1,0,0,0,45
3838276_108354,3838276,108354,873,873,2023-01-04,Jordan Ayew,GB1,0,0,0,0,90
3838276_132098,3838276,132098,148,148,2023-01-04,Harry Kane,GB1,0,0,2,0,90
3838276_145988,3838276,145988,873,873,2023-01-04,Wilfried Zaha,GB1,0,0,0,0,90
3838276_157506,3838276,157506,873,873,2023-01-04,Jeffrey Schlupp,GB1,1,0,0,0,61
3838276_167799,3838276,167799,148,148,2023-01-04,Pierre-Emile Höjbjerg,GB1,0,0,0,0,90
3838276_171679,3838276,171679,148,148,2023-01-04,Matt Doherty,GB1,0,0,1,0,78
3838276_175722,3838276,175722,148,148,2023-01-04,Eric Dier,GB1,0,0,0,0,90
3838276_17965,3838276,17965,148,148,2023-01-04,Hugo Lloris,GB1,0,0,0,0,90
3838276_182904,3838276,182904,148,148,2023-01-04,Clément Lenglet,GB1,0,0,0,0,86
3838276_192765,3838276,192765,148,148,2023-01-04,Ben Davies,GB1,0,0,0,0,4
3838276_207014,3838276,207014,873,873,2023-01-04,Will Hughes,GB1,0,0,0,0,16
3838276_260827,3838276,260827,873,873,2023-01-04,Joachim Andersen,GB1,0,0,0,0,90
3838276_344152,3838276,344152,873,873,2023-01-04,Odsonne Edouard,GB1,0,0,0,0,17
3838276_355915,3838276,355915,148,148,2023-01-04,Cristian Romero,GB1,0,0,0,0,90
3838276_392757,3838276,392757,873,873,2023-01-04,Marc Guéhi,GB1,0,0,0,0,90
3838276_392775,3838276,392775,148,148,2023-01-04,Ryan Sessegnon,GB1,0,0,0,0,13
3838276_406638,3838276,406638,148,148,2023-01-04,Oliver Skipp,GB1,1,0,0,0,66
3838276_420002,3838276,420002,873,873,2023-01-04,Jean-Philippe Mateta,GB1,0,0,0,0,29
3838276_42460,3838276,42460,148,148,2023-01-04,Ivan Perisic,GB1,0,0,0,1,86
3838276_476344,3838276,476344,148,148,2023-01-04,Emerson Royal,GB1,0,0,0,0,12
3838276_479999,3838276,479999,873,873,2023-01-04,Eberechi Eze,GB1,0,0,0,0,74
3838276_537382,3838276,537382,148,148,2023-01-04,Bryan Gil,GB1,1,0,0,1,77
3838276_543387,3838276,543387,873,873,2023-01-04,Cheick Doucouré,GB1,0,0,0,0,90
3838276_566723,3838276,566723,873,873,2023-01-04,Michael Olise,GB1,0,0,0,0,73
3838276_568693,3838276,568693,148,148,2023-01-04,Pape Matar Sarr,GB1,0,0,0,0,24
3838276_581598,3838276,581598,148,148,2023-01-04,Harvey White,GB1,0,0,0,0,4
3838276_64399,3838276,64399,873,873,2023-01-04,Vicente Guaita,GB1,0,0,0,0,90
3838276_85177,3838276,85177,873,873,2023-01-04,Nathaniel Clyne,GB1,0,0,0,0,90
3838276_91845,3838276,91845,148,148,2023-01-04,Heung-min Son,GB1,0,0,1,0,90
3838276_92572,3838276,92572,873,873,2023-01-04,Joel Ward,GB1,0,0,0,0,90
3838278_104124,3838278,104124,379,379,2023-01-04,Michail Antonio,GB1,0,0,0,0,22
3838278_121477,3838278,121477,379,379,2023-01-04,Craig Dawson,GB1,0,0,0,0,90
3838278_131505,3838278,131505,399,399,2023-01-04,Rodrigo,GB1,1,0,1,0,90
3838278_157672,3838278,157672,379,379,2023-01-04,Vladimir Coufal,GB1,0,0,0,0,68
3838278_228948,3838278,228948,379,379,2023-01-04,Thilo Kehrer,GB1,0,0,0,0,90
3838278_283628,3838278,283628,379,379,2023-01-04,Tomas Soucek,GB1,0,0,0,0,90
3838278_290532,3838278,290532,379,379,2023-01-04,Saïd Benrahma,GB1,0,0,0,0,10
3838278_29692,3838278,29692,379,379,2023-01-04,Lukasz Fabianski,GB1,0,0,0,0,90
3838278_314875,3838278,314875,379,379,2023-01-04,Jarrod Bowen,GB1,0,0,0,0,90
3838278_315867,3838278,315867,379,379,2023-01-04,Gianluca Scamacca,GB1,0,0,1,0,68
3838278_328784,3838278,328784,399,399,2023-01-04,Robin Koch,GB1,0,0,0,0,90
3838278_332705,3838278,332705,399,399,2023-01-04,Tyler Adams,GB1,0,0,0,0,90
3838278_336869,3838278,336869,399,399,2023-01-04,Marc Roca,GB1,0,0,0,0,78
3838278_357662,3838278,357662,379,379,2023-01-04,Declan Rice,GB1,0,0,0,0,90
3838278_357885,3838278,357885,379,379,2023-01-04,Pablo Fornals,GB1,0,0,0,0,80
3838278_361914,3838278,361914,379,379,2023-01-04,Nayef Aguerd,GB1,1,0,0,0,90
3838278_393323,3838278,393323,399,399,2023-01-04,Brenden Aaronson,GB1,0,0,0,0,63
3838278_410708,3838278,410708,399,399,2023-01-04,Pascal Struijk,GB1,0,0,0,0,90
3838278_417346,3838278,417346,399,399,2023-01-04,Jack Harrison,GB1,0,0,0,1,27
3838278_444523,3838278,444523,379,379,2023-01-04,Lucas Paquetá,GB1,0,0,1,0,80
3838278_474701,3838278,474701,399,399,2023-01-04,Crysencio Summerville,GB1,1,0,0,1,63
3838278_503980,3838278,503980,399,399,2023-01-04,Joe Gelhardt,GB1,0,0,0,0,1
3838278_506189,3838278,506189,379,379,2023-01-04,Flynn Downes,GB1,0,0,0,0,10
3838278_532178,3838278,532178,399,399,2023-01-04,Sam Greenwood,GB1,0,0,0,0,12
3838278_542586,3838278,542586,399,399,2023-01-04,Illan Meslier,GB1,0,0,0,0,90
3838278_627626,3838278,627626,399,399,2023-01-04,Wilfried Gnonto,GB1,0,0,1,0,90
3838278_67420,3838278,67420,399,399,2023-01-04,Luke Ayling,GB1,0,0,0,0,90
3838278_75067,3838278,75067,399,399,2023-01-04,Liam Cooper,GB1,1,0,0,0,90
3838278_92571,3838278,92571,379,379,2023-01-04,Aaron Cresswell,GB1,0,0,0,0,22
3838278_92738,3838278,92738,399,399,2023-01-04,Mateusz Klich,GB1,0,0,0,0,27
3838281_127032,3838281,127032,703,703,2023-01-04,Serge Aurier,GB1,0,0,0,0,90
3838281_130765,3838281,130765,180,180,2023-01-04,Stuart Armstrong,GB1,1,0,0,0,5
3838281_142310,3838281,142310,703,703,2023-01-04,Willy Boly,GB1,0,0,0,0,90
3838281_148252,3838281,148252,703,703,2023-01-04,Remo Freuler,GB1,1,0,0,0,90
3838281_181579,3838281,181579,180,180,2023-01-04,James Ward-Prowse,GB1,0,0,0,0,90
3838281_186644,3838281,186644,180,180,2023-01-04,Mohamed Elyounoussi,GB1,0,0,0,0,90
3838281_198516,3838281,198516,703,703,2023-01-04,Harry Toffolo,GB1,0,0,0,0,6
3838281_238266,3838281,238266,180,180,2023-01-04,Duje Caleta-Car,GB1,0,0,0,0,56
3838281_250426,3838281,250426,180,180,2023-01-04,Adam Armstrong,GB1,0,0,0,0,26
3838281_258919,3838281,258919,703,703,2023-01-04,Dean Henderson,GB1,0,0,0,0,90
3838281_289592,3838281,289592,703,703,2023-01-04,Orel Mangala,GB1,0,0,0,0,60
3838281_295313,3838281,295313,703,703,2023-01-04,Taiwo Awoniyi,GB1,0,0,1,0,71
3838281_318523,3838281,318523,180,180,2023-01-04,Romain Perraud,GB1,1,0,0,0,64
3838281_330085,3838281,330085,703,703,2023-01-04,Gustavo Scarpa,GB1,0,0,0,0,19
3838281_341051,3838281,341051,180,180,2023-01-04,Kyle Walker-Peters,GB1,0,0,0,0,90
3838281_346779,3838281,346779,180,180,2023-01-04,Ché Adams,GB1,0,0,0,0,90
3838281_379807,3838281,379807,180,180,2023-01-04,Lyanco,GB1,0,0,0,0,85
3838281_398402,3838281,398402,703,703,2023-01-04,Sam Surridge,GB1,0,0,0,0,19
3838281_415970,3838281,415970,703,703,2023-01-04,Joe Worrall,GB1,0,0,0,0,90
